Occupant Number,Occupancy 1,Occupancy 2,Survey Time,INDOOR Ambient Temp.,INDOOR Relative Humidity,INDOOR Air Velocity,OUTDOOR Ambient Temp.,OUTDOOR Relative Humidity,OUTDOOR Air Velocity,Metabolic Rate (last 15 mins.),Metabolic Rate (last 1 hour),Clothing Level (+ Chair),Min. Accept. Sensation (right now),Max. Accept. Sensation (right now),Gender,Age,Office Type,Floor Number,Location on Floor Plan,Min. Accept. Sensation (summer),Min. Accept. Sensation (winter),Med. Accept. Sensation (summer),Med. Accept. Sensation (winter),Max. Accept. Sensation (summer),Max. Accept. Sensation (winter),Discomfort Location: HEAD,Discomfort Location: CHEST,Discomfort Location: BACK,Discomfort Location: PELVIS,Discomfort Location: ARMS ,Discomfort Location: HANDS,Discomfort Location: LEGS,Discomfort Location: FEET,Discomfort Location: ALL OVER,Thermal Sensation Movement (recently),"Relative ""Busyness"" (recently)",Relative Productivity (recently),General Satisfaction w/ Amount of Space,General Satisfaction w/ Privacy,General Thermal Comfort,General Satisfaction w/ Perceived Control,Fan/Heater Class,State of Fan/Heater,Current Thermostat COOLING Setpoint,Base Thermostat COOLING Setpoint,Current Thermostat HEATING Setpoint,Base Thermostat HEATING Setpoint,Clothing Change (recently),Clothing Change UP (recently),Clothing Change DOWN (recently),Net Clothing Change (recently),Drinking Beverage?,Action on WINDOW (recently),Action on DOOR (recently),Action on BLINDS (recently),Action on LOCAL FAN (recently),Action on LOCAL HEATER (recently),Action on THERMOSTAT (recently),CLOTHING availability,DRINKS availability,LOCAL HEATER availability,LOCAL FAN availability,THERMOSTAT availability,WINDOW availability,DOOR availability,BLINDS availability,CLOTHING effectiveness,DRINKS effectiveness,LOCAL HEATER effectiveness,LOCAL FAN effectiveness,THERMOSTAT effectiveness,WINDOW effectiveness,DOOR effectiveness,BLINDS effectiveness,Reported Discomfort to Management,Chooses set point that maximizes PRODUCTIVITY,Chooses set point that maximized COMFORT/PLEASURE,Wishes set point to stay at setting they choose,Chooses set point that is most agreeable to OTHERS,Chooses set point that is most ENERGY EFFICIENT,Chooses set point most in line with MGMT policies,Choooses set point most TYPICAL of office setting,comfort
7,1,1,2,24.46,55.63,0.03,32,56,1.34,1.1,1.35,0.54,-3,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,,,2,5,3,5,3,,,22.36,25,25.13,22.22,0,0,0,0,99,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,1,24.24,55.63,0.03,27,48,3.58,1.1,1.4,0.54,-3,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,,,,5,3,5,3,,,22.38,25,25.16,22.22,99,99,99,0,99,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,2,24.05,55.63,0.03,29,37,2.24,1.1,1.1,0.54,-3,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,,,3,5,3,5,3,,,22.38,25,25.16,22.22,0,0,0,0,99,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,3,24.09,55.63,0.03,30,33,4.47,1.1,1,0.54,-3,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,,,3,5,3,5,3,,,22.38,25,25.16,22.22,0,0,0,0,99,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,2,23.83,55.63,0.03,26,74,3.58,1.1,1.5,0.54,-3,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,,,2,5,3,5,3,,,22.38,25,25.16,22.22,0,0,0,0,99,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,3,23.83,55.63,0.03,26,70,5.36,1.1,1.1,0.54,-3,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,,,4,5,3,5,3,,,22.38,25,25.16,22.22,0,0,0,0,99,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,0,0,1,24.05,55.63,0.03,25,57,5.36,1.1,1.6,0.51,-3,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,,,,5,3,5,3,,,22.38,25,25.16,22.22,99,99,99,0,3,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,2,24.09,55.63,0.03,28,37,4.02,1.1,2,0.51,-3,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,,,4,5,3,5,3,,,22.38,25,25.16,22.22,0,0,0,0,99,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,1,24.05,55.63,0.03,28,55,4.02,1.1,1.55,0.54,-3,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,,,,5,3,5,3,,,22.38,25,25.16,22.22,99,99,99,0,4,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,2,24.16,55.63,0.03,31,43,6.71,1.1,1,0.54,-3,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,,,3,5,3,5,3,,,22.38,25,25.16,22.22,0,0,0,0,99,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,3,24.16,55.63,0.03,32,43,5.81,1.1,1.1,0.54,-3,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,,,4,5,3,5,3,,,22.38,25,25.16,22.22,0,0,0,0,99,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,1,24.2,55.63,0.03,25,78,8.05,1.51,1.73,0.46,0,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,1,,,5,3,5,3,,,22.38,25,25.16,22.22,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,2,23.86,55.63,0.03,27,66,9.39,1.68,1.5,0.46,0,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,2,2,,5,3,5,3,,,22.38,25,25.16,22.22,0,0,0,0,2,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,0,4,5,3,5,3,5,4,1
7,1,1,1,23.94,55.63,0.03,19,46,6.71,1.07,1.55,0.51,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,1,,,5,3,5,3,,,22.38,25,25.16,22.22,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,0,4,5,3,5,3,5,4,1
7,1,1,2,23.94,55.63,0.03,21,40,5.36,1.45,1.2,0.51,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,-1,3,,5,3,5,3,,,22.38,25,25.16,22.22,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,2,23.64,55.63,0.03,21,40,4.02,1.1,1.2,0.51,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,0,3,,5,3,5,3,,,22.38,25,25.16,22.22,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,0,4,5,3,5,3,5,4,1
7,0,0,1,21.66,30.45,0.03,9,66,7.15,1.3,1.45,0.69,-2,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,-1,5,,5,3,5,3,,,21.11,,23.89,,0,0,0,0,2,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,0,0,2,21.85,30.45,0.03,11,54,5.81,1.1,1.43,0.61,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,0,5,,5,3,5,3,,,21.11,,23.89,,1,0,1,-0.08,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,0,0,3,22.03,30.45,0.03,10,58,4.02,1.1,1.18,0.69,-2,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,1,5,,5,3,5,3,,,21.11,,23.89,,1,1,0,0.08,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,0,4,5,3,5,3,5,4,1
7,1,1,1,21.55,30.45,0.03,10,62,6.26,1.43,1.65,0.65,-2,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,0,,,5,3,5,3,,,21.11,,23.89,,3,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,0,4,5,3,5,3,5,4,1
7,1,1,2,22.11,30.45,0.03,11,58,6.71,2,1.8,0.65,0,0,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,0,5,,5,3,5,3,,,21.11,,23.89,,3,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,0,4,5,3,5,3,5,4,1
7,1,1,3,22.11,30.45,0.03,11,58,6.71,1.33,1.48,0.65,-2,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,0,5,,5,3,5,3,,,21.11,,23.89,,3,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,0,4,5,3,5,3,5,4,1
7,1,1,1,21.77,30.45,0.03,10,50,6.71,1.57,1.93,0.52,-2,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,-1,,,5,3,5,3,,,21.11,,23.89,,3,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,2,22,30.45,0.03,10,50,7.6,1.1,1.08,0.52,-2,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,-1,4,,5,3,5,3,,,21.11,,23.89,,3,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,3,22.07,30.45,0.03,10,54,6.26,1.1,1.08,0.52,-2,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,-1,3,,5,3,5,3,,,21.11,,23.89,,3,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,1,20.87,30.45,0.03,5,52,5.81,1.2,1.56,0.73,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,-1,3,,5,3,5,3,,,21.11,,23.89,,0,0,0,0,3,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,2,21.17,30.45,0.03,6,49,6.71,1.1,1.18,0.39,-2,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,-1,4,,5,3,5,3,,,21.11,,23.89,,1,0,1,-0.32,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,3,21.25,30.45,0.03,8,42,6.71,1.43,1.25,0.73,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,1,4,,5,3,5,3,,,21.11,,23.89,,1,1,0,0.32,2,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,1,20.75,30.45,0.03,4,60,6.26,1.27,1.65,0.67,-2,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,1,,,5,3,5,3,,,21.11,,23.89,,0,0,0,0,2,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,2,20.94,30.45,0.03,3,75,6.71,1.27,1.4,0.67,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,-1,2,,5,3,5,3,,,21.11,,23.89,,3,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,0,4,5,3,5,3,5,4,1
7,1,1,3,21.17,30.45,0.03,3,87,7.15,1.43,1.3,0.67,-2,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,1,2,,5,3,5,3,,,21.11,,23.89,,3,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,1,20.72,30.45,0.03,6,39,4.47,1.83,1.85,0.53,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,1,,,5,3,5,3,,,21.11,25,23.89,22.22,3,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,2,21.25,30.45,0.03,9,27,7.15,1.5,1.35,0.53,-2,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,0,3,,5,3,5,3,,,21.11,25,23.89,22.22,3,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,3,21.7,30.45,0.03,11,22,6.26,1.07,1.08,0.53,-2,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,0,4,,5,3,5,3,,,21.11,25,23.89,22.22,3,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,2,21.55,30.45,0.03,11,37,5.81,1.63,1.8,0.72,-2,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,0,2,,5,3,5,3,,,21.11,25,23.89,22.22,3,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,3,22.15,30.45,0.03,13,35,4.02,1.23,1.2,0.72,-2,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,-1,2,,5,3,5,3,,,21.11,25,23.89,22.22,3,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,2,22.74,30.45,0.03,21,56,6.71,1.3,1.85,0.58,-2,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,0,1,,5,3,5,3,,,21.11,25,23.89,22.22,3,0,0,0,0,0,0,1,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,0,0,1,22.3,30.45,0.03,7,87,5.81,1.9,1.85,0.67,-2,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,1,,,5,3,5,3,,,21.11,25,23.89,22.22,3,0,0,0,2,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,2,22.37,30.45,0.03,7,81,5.36,1.23,1.18,0.67,-2,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,-1,1,,5,3,5,3,,,21.11,25,23.89,22.22,3,0,0,0,3,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,3,22.15,30.45,0.03,8,66,4.47,1.23,1.4,0.67,-2,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,1,1,,5,3,5,3,,,21.11,25,23.89,22.22,3,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,0,0,1,20.94,22.36,0.03,4,81,2.24,1.23,1.7,0.54,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,1,,,5,3,5,3,,,21.11,,23.89,,0,0,0,0,2,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,2,21.47,22.36,0.03,9,62,2.68,1.1,1.4,0.54,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,0,2,3,5,3,5,3,,,21.11,,23.89,,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,0,4,5,3,5,3,5,4,1
7,1,1,3,21.81,22.36,0.03,10,66,6.71,2,2,0.54,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,0,3,3,5,3,5,3,,,21.11,,23.89,,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,0,4,5,3,5,3,5,4,1
7,1,1,1,21.4,22.36,0.03,6,49,3.58,1.1,1.48,0.56,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,1,3,3,5,3,5,3,,,21.11,,23.89,,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,0,4,5,3,5,3,5,4,1
7,1,1,2,21.77,22.36,0.03,8,42,4.47,1.1,1.23,0.56,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,0,3,3,5,3,5,3,,,21.11,,23.89,,0,0,0,0,3,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,0,4,5,3,5,3,5,4,1
7,1,0,3,22.22,22.36,0.03,10,37,2.24,1.73,1.57,0.56,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,0,4,4,5,3,5,3,,,21.11,,23.89,,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,0,4,5,3,5,3,5,4,1
7,0,0,1,20.02,22.36,0.03,-1,86,4.02,1.79,1.8,0.81,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,1,,,5,3,5,3,,,20,25,23.89,21.11,3,0,0,0,2,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,2,20.64,22.36,0.03,1,86,5.81,1.1,1.2,0.81,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,-1,3,3,5,3,5,3,,,20,25,23.89,21.11,3,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,0,4,5,3,5,3,5,4,1
7,1,1,3,20.75,22.36,0.03,2,93,5.36,1.1,1.25,0.81,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,0,3,3,5,3,5,3,,,20,25,23.89,21.11,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,0,4,5,3,5,3,5,4,1
7,1,1,2,21.47,22.36,0.03,8,76,2.24,1.27,1.82,0.95,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,0,3,3,5,3,5,3,,,20,25,23.89,21.11,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,0,4,5,3,5,3,5,4,1
7,1,1,3,21.85,22.36,0.03,12,71,1.34,1.43,1.55,0.48,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,1,3,3,5,3,5,3,,,20,25,23.89,21.11,1,0,1,-0.32,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,0,4,5,3,5,3,5,4,1
7,0,0,1,21.85,22.36,0.03,12,94,2.68,2,1.87,0.55,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,1,,,5,3,5,3,,,20,25,23.89,21.11,3,0,0,0,0,1,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,2,22.15,22.36,0.03,18,77,9.83,1.1,1.2,0.53,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,-1,4,4,5,3,5,3,,,20,25,23.89,21.11,1,0,1,-0.08,0,3,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,0,4,5,3,5,3,5,4,1
7,0,0,3,22.74,22.36,0.03,19,68,10.28,1.5,1.5,0.53,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,1,4,4,5,3,5,3,,,20,25,23.89,21.11,1,0,1,-0.08,0,3,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,0,4,5,3,5,3,5,4,1
7,0,0,1,22.44,22.36,0.03,7,49,9.83,1.47,1.81,0.59,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,1,,,5,3,5,3,,,20,25,23.89,21.11,3,0,0,0,1,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,2,22.44,22.36,0.03,7,33,9.39,1.1,1.28,0.59,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,-1,3,3,5,3,5,3,,,20,25,23.89,21.11,3,0,0,0,1,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,0,4,5,3,5,3,5,4,1
7,1,1,1,20.79,22.36,0.03,-2,69,10.28,1.4,1.81,0.5,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,1,,,5,3,5,3,,,20,25,23.89,21.11,3,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,2,20.91,22.36,0.03,-1,29,8.05,1.23,1.3,0.5,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,0,2,2,5,3,5,3,,,20,25,23.89,21.11,3,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,0,4,5,3,5,3,5,4,1
7,1,1,2,20.94,22.36,0.03,-1,29,8.94,1.23,1.55,0.5,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,0,2,2,5,3,5,3,,,20,25,23.89,21.11,3,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,0,4,5,3,5,3,5,4,1
7,0,0,1,19.83,22.36,0.03,-4,50,4.47,1.77,1.8,0.69,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,1,,,5,3,5,3,,,20,,23.89,,3,0,0,0,3,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,2,20.41,22.36,0.03,-2,39,7.15,1.3,1.2,0.69,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,0,3,3,5,3,5,3,,,20,,23.89,,3,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,0,4,5,3,5,3,5,4,1
7,1,1,3,20.56,22.36,0.03,-1,40,5.81,1.53,1.25,0.69,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,1,2,3,5,3,5,3,,,20,,23.89,,3,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,0,4,5,3,5,3,5,4,1
7,0,0,1,20.02,22.36,0.03,0,80,2.68,1.9,1.82,0.62,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,1,,,5,3,5,3,,,20,,23.89,,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,2,20.33,22.36,0.03,1,75,2.24,1.1,1.35,0.62,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,0,3,3,5,3,5,3,,,20,,23.89,,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,0,4,5,3,5,3,5,4,1
7,1,1,3,20.56,22.36,0.03,1,75,1.34,1.1,1.1,0.62,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,0,4,4,5,3,5,3,,,20,,23.89,,3,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,0,4,5,3,5,3,5,4,1
7,0,0,1,20.18,22.36,0.03,1,75,4.02,1.73,1.85,0.64,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,1,,,5,3,5,3,,,20,,23.89,,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,2,20.64,22.36,0.03,4,48,6.26,1.03,1.08,0.64,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,0,2,2,5,3,5,3,,,20,,23.89,,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,0,4,5,3,5,3,5,4,1
7,1,1,3,20.94,22.36,0.03,4,41,6.71,1.77,1.25,0.64,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,0,2,2,5,3,5,3,,,20,,23.89,,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,0,4,5,3,5,3,5,4,1
7,0,0,1,20.02,22.36,0.03,-1,47,3.13,1.9,1.8,0.67,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,1,,,5,3,5,3,,,20,,23.89,,1,0,1,-0.08,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,,4,5,3,5,3,5,4,1
7,1,1,2,20.48,22.36,0.03,2,38,3.13,1.1,1.3,0.73,-1,1,2,34,3,2,2,-2.5,-2.5,4,4.5,1,2,,,,,,,,,,0,3,3,5,3,5,3,,,20,,23.89,,1,1,0,0.08,0,0,0,0,0,0,0,4,4,1,1,1,3,1,4,5,5,0,0,0,5,0,6,0,4,5,3,5,3,5,4,1
